==============================
Result: UB = 3011

865	(27,8)	0	43
864	(27,7)	0	50
863	(27,6)	0	43
862	(27,5)	0	68
861	(27,4)	0	133
860	(27,3)	0	119
859	(27,2)	0	72
858	(27,1)	0	147
857	(26,33)	0	99
856	(26,32)	0	156
855	(26,31)	0	172
854	(26,30)	0	125
853	(26,29)	0	55
852	(26,28)	0	72
851	(26,27)	0	16
850	(26,26)	0	30
849	(26,25)	1	162
848	(26,24)	0	151
847	(26,23)	0	124
846	(26,22)	0	189
845	(26,21)	0	114
844	(26,20)	0	150
843	(26,19)	0	121
842	(26,18)	0	68
841	(26,17)	0	150
840	(26,16)	0	100000000
839	(26,15)	0	20
838	(26,14)	0	97
837	(26,13)	0	85
836	(26,12)	0	66
835	(26,11)	0	56
834	(26,10)	0	111
833	(26,9)	0	65
832	(26,8)	0	184
831	(26,7)	0	193
830	(26,6)	0	192
829	(26,5)	0	160
828	(26,4)	0	161
827	(26,3)	0	125
826	(26,2)	0	150
825	(26,1)	0	131
824	(25,33)	0	178
823	(25,32)	0	158
822	(25,31)	0	232
821	(25,30)	0	245
820	(25,29)	0	198
819	(25,28)	0	205
818	(25,27)	0	200
817	(25,26)	0	166
816	(25,25)	0	173
815	(25,24)	1	142
814	(25,23)	0	131
813	(25,22)	0	104
812	(25,21)	0	169
811	(25,20)	0	94
810	(25,19)	0	130
809	(25,18)	0	101
808	(25,17)	0	48
807	(25,16)	0	130
806	(25,15)	0	59
805	(25,14)	0	100000000
804	(25,13)	0	77
803	(25,12)	0	65
802	(25,11)	0	46
801	(25,10)	0	36
800	(25,9)	0	91
799	(25,8)	0	45
798	(25,7)	0	164
797	(25,6)	0	173
796	(25,5)	0	172
795	(25,4)	0	140
794	(25,3)	0	141
793	(25,2)	0	105
792	(25,1)	0	130
791	(24,33)	0	111
790	(24,32)	0	158
789	(24,31)	0	138
788	(24,30)	0	212
787	(24,29)	0	225
786	(24,28)	0	178
785	(24,27)	0	185
784	(24,26)	0	180
783	(24,25)	0	146
782	(24,24)	0	153
781	(24,23)	1	130
780	(24,22)	0	165
779	(24,21)	0	131
778	(24,20)	0	157
777	(24,19)	0	82
776	(24,18)	0	118
775	(24,17)	0	89
774	(24,16)	0	36
773	(24,15)	0	118
772	(24,14)	0	47
771	(24,13)	0	34
770	(24,12)	0	100000000
769	(24,11)	0	55
768	(24,10)	0	36
767	(24,9)	0	70
766	(24,8)	0	125
765	(24,7)	0	79
764	(24,6)	0	152
763	(24,5)	0	161
762	(24,4)	0	168
761	(24,3)	0	161
760	(24,2)	0	175
759	(24,1)	0	139
758	(23,33)	0	164
757	(23,32)	0	145
756	(23,31)	0	192
755	(23,30)	0	172
754	(23,29)	0	246
753	(23,28)	0	259
752	(23,27)	0	212
751	(23,26)	0	173
750	(23,25)	0	168
749	(23,24)	0	134
748	(23,23)	0	148
747	(23,22)	1	201
746	(23,21)	0	190
745	(23,20)	0	76
744	(23,19)	0	228
743	(23,18)	0	153
742	(23,17)	0	167
741	(23,16)	0	117
740	(23,15)	0	107
739	(23,14)	0	189
738	(23,13)	0	118
737	(23,12)	0	105
736	(23,11)	0	71
735	(23,10)	0	100000000
734	(23,9)	0	40
733	(23,8)	0	63
732	(23,7)	0	93
731	(23,6)	0	104
730	(23,5)	0	223
729	(23,4)	0	232
728	(23,3)	0	231
727	(23,2)	0	199
726	(23,1)	0	200
725	(22,33)	0	146
724	(22,32)	0	189
723	(22,31)	0	170
722	(22,30)	0	217
721	(22,29)	0	197
720	(22,28)	0	271
719	(22,27)	0	284
718	(22,26)	0	237
717	(22,25)	0	244
716	(22,24)	0	239
715	(22,23)	0	205
714	(22,22)	0	212
713	(22,21)	1	161
712	(22,20)	0	196
711	(22,19)	0	95
710	(22,18)	0	188
709	(22,17)	0	113
708	(22,16)	0	149
707	(22,15)	0	105
706	(22,14)	0	67
705	(22,13)	0	149
704	(22,12)	0	78
703	(22,11)	0	65
702	(22,10)	0	31
701	(22,9)	0	19
700	(22,8)	0	100000000
699	(22,7)	0	82
698	(22,6)	0	112
697	(22,5)	0	110
696	(22,4)	0	183
695	(22,3)	0	192
694	(22,2)	0	199
693	(22,1)	0	192
692	(21,33)	0	206
691	(21,32)	0	165
690	(21,31)	0	195
689	(21,30)	0	176
688	(21,29)	0	223
687	(21,28)	0	203
686	(21,27)	0	277
685	(21,26)	0	290
684	(21,25)	0	243
683	(21,24)	0	204
682	(21,23)	0	199
681	(21,22)	0	165
680	(21,21)	0	179
679	(21,20)	1	214
678	(21,19)	0	131
677	(21,18)	0	68
676	(21,17)	0	241
675	(21,16)	0	166
674	(21,15)	0	202
673	(21,14)	0	158
672	(21,13)	0	120
671	(21,12)	0	183
670	(21,11)	0	131
669	(21,10)	0	118
668	(21,9)	0	84
667	(21,8)	0	72
666	(21,7)	0	53
665	(21,6)	0	100000000
664	(21,5)	0	57
663	(21,4)	0	45
662	(21,3)	0	175
661	(21,2)	0	179
660	(21,1)	0	172
659	(20,33)	0	140
658	(20,32)	0	141
657	(20,31)	0	105
656	(20,30)	0	130
655	(20,29)	0	111
654	(20,28)	0	158
653	(20,27)	0	138
652	(20,26)	0	212
651	(20,25)	0	225
650	(20,24)	0	178
649	(20,23)	0	218
648	(20,22)	0	235
647	(20,21)	0	179
646	(20,20)	0	153
645	(20,19)	1	193
644	(20,18)	0	105
643	(20,17)	0	85
642	(20,16)	0	220
641	(20,15)	0	183
640	(20,14)	0	219
639	(20,13)	0	175
638	(20,12)	0	137
637	(20,11)	0	157
636	(20,10)	0	148
635	(20,9)	0	135
634	(20,8)	0	101
633	(20,7)	0	89
632	(20,6)	0	70
631	(20,5)	0	17
630	(20,4)	0	100000000
629	(20,3)	0	19
628	(20,2)	0	149
627	(20,1)	0	153
626	(19,33)	0	146
625	(19,32)	0	114
624	(19,31)	0	115
623	(19,30)	0	79
622	(19,29)	0	104
621	(19,28)	0	85
620	(19,27)	0	132
619	(19,26)	0	112
618	(19,25)	0	186
617	(19,24)	0	199
616	(19,23)	0	152
615	(19,22)	0	192
614	(19,21)	0	209
613	(19,20)	0	153
612	(19,19)	0	127
611	(19,18)	1	174
610	(19,17)	0	86
609	(19,16)	0	120
608	(19,15)	0	201
607	(19,14)	0	208
606	(19,13)	0	257
605	(19,12)	0	221
604	(19,11)	0	175
603	(19,10)	0	138
602	(19,9)	0	146
601	(19,8)	0	166
600	(19,7)	0	147
599	(19,6)	0	135
598	(19,5)	0	116
597	(19,4)	0	63
596	(19,3)	0	46
595	(19,2)	0	100000000
594	(19,1)	0	130
593	(18,33)	0	134
592	(18,32)	0	127
591	(18,31)	0	95
590	(18,30)	0	96
589	(18,29)	0	60
588	(18,28)	0	85
587	(18,27)	0	66
586	(18,26)	0	113
585	(18,25)	0	93
584	(18,24)	0	167
583	(18,23)	0	180
582	(18,22)	0	133
581	(18,21)	0	173
580	(18,20)	0	190
579	(18,19)	0	134
578	(18,18)	0	108
577	(18,17)	1	72
576	(18,16)	0	84
575	(18,15)	0	166
574	(18,14)	0	99
573	(18,13)	0	104
572	(18,12)	0	153
571	(18,11)	0	124
570	(18,10)	0	71
569	(18,9)	0	34
568	(18,8)	0	42
567	(18,7)	0	62
566	(18,6)	0	102
565	(18,5)	0	127
564	(18,4)	0	108
563	(18,3)	0	98
562	(18,2)	0	141
561	(18,1)	0	107
560	(17,33)	0	100000000
559	(17,32)	0	9
558	(17,31)	0	16
557	(17,30)	0	35
556	(17,29)	0	36
555	(17,28)	0	123
554	(17,27)	0	111
553	(17,26)	0	64
552	(17,25)	0	139
551	(17,24)	0	91
550	(17,23)	0	156
549	(17,22)	0	169
548	(17,21)	0	122
547	(17,20)	0	71
546	(17,19)	0	88
545	(17,18)	0	32
544	(17,17)	0	22
543	(17,16)	0	81
542	(17,15)	1	77
541	(17,14)	0	174
540	(17,13)	0	108
539	(17,12)	0	113
538	(17,11)	0	162
537	(17,10)	0	133
536	(17,9)	0	80
535	(17,8)	0	43
534	(17,7)	0	51
533	(17,6)	0	71
532	(17,5)	0	111
531	(17,4)	0	136
530	(17,3)	0	117
529	(17,2)	0	107
528	(17,1)	0	132
527	(16,33)	0	116
526	(16,32)	0	9
525	(16,31)	0	100000000
524	(16,30)	0	7
523	(16,29)	0	28
522	(16,28)	0	27
521	(16,27)	0	114
520	(16,26)	0	104
519	(16,25)	0	57
518	(16,24)	0	132
517	(16,23)	0	84
516	(16,22)	0	149
515	(16,21)	0	162
514	(16,20)	0	115
513	(16,19)	0	80
512	(16,18)	0	97
511	(16,17)	0	41
510	(16,16)	0	31
509	(16,15)	0	88
508	(16,14)	0	81
507	(16,13)	0	178
506	(16,12)	0	115
505	(16,11)	0	120
504	(16,10)	0	169
503	(16,9)	0	140
502	(16,8)	0	87
501	(16,7)	0	50
500	(16,6)	1	58
499	(16,5)	0	78
498	(16,4)	0	118
497	(16,3)	0	143
496	(16,2)	0	124
495	(16,1)	0	114
494	(15,33)	0	136
493	(15,32)	0	123
492	(15,31)	0	16
491	(15,30)	0	7
490	(15,29)	0	100000000
489	(15,28)	0	32
488	(15,27)	0	31
487	(15,26)	0	118
486	(15,25)	0	108
485	(15,24)	0	61
484	(15,23)	0	136
483	(15,22)	0	88
482	(15,21)	0	153
481	(15,20)	0	166
480	(15,19)	0	119
479	(15,18)	0	87
478	(15,17)	0	104
477	(15,16)	0	48
476	(15,15)	0	38
475	(15,14)	0	79
474	(15,13)	1	49
473	(15,12)	0	172
472	(15,11)	0	106
471	(15,10)	0	113
470	(15,9)	0	162
469	(15,8)	0	133
468	(15,7)	0	80
467	(15,6)	0	43
466	(15,5)	0	51
465	(15,4)	0	71
464	(15,3)	0	111
463	(15,2)	0	136
462	(15,1)	0	117
461	(14,33)	0	107
460	(14,32)	0	130
459	(14,31)	0	116
458	(14,30)	0	35
457	(14,29)	0	39
456	(14,28)	0	32
455	(14,27)	0	100000000
454	(14,26)	0	25
453	(14,25)	0	112
452	(14,24)	0	76
451	(14,23)	0	29
450	(14,22)	0	104
449	(14,21)	0	56
448	(14,20)	0	121
447	(14,19)	0	134
446	(14,18)	0	87
445	(14,17)	0	78
444	(14,16)	0	95
443	(14,15)	0	39
442	(14,14)	0	13
441	(14,13)	0	104
440	(14,12)	0	50
439	(14,11)	0	147
438	(14,10)	0	131
437	(14,9)	0	138
436	(14,8)	0	187
435	(14,7)	0	158
434	(14,6)	0	105
433	(14,5)	1	68
432	(14,4)	0	76
431	(14,3)	0	96
430	(14,2)	0	136
429	(14,1)	0	161
428	(13,33)	0	142
427	(13,32)	0	122
426	(13,31)	0	105
425	(13,30)	0	110
424	(13,29)	0	47
423	(13,28)	0	38
422	(13,27)	0	31
421	(13,26)	0	25
420	(13,25)	0	100000000
419	(13,24)	0	87
418	(13,23)	0	77
417	(13,22)	0	30
416	(13,21)	0	105
415	(13,20)	0	57
414	(13,19)	0	122
413	(13,18)	0	135
412	(13,17)	0	88
411	(13,16)	0	103
410	(13,15)	0	120
409	(13,14)	1	64
408	(13,13)	0	38
407	(13,12)	0	270
406	(13,11)	0	182
405	(13,10)	0	113
404	(13,9)	0	297
403	(13,8)	0	297
402	(13,7)	0	332
401	(13,6)	0	282
400	(13,5)	0	251
399	(13,4)	0	234
398	(13,3)	0	242
397	(13,2)	0	249
396	(13,1)	0	215
395	(12,33)	0	165
394	(12,32)	0	184
393	(12,31)	0	156
392	(12,30)	0	139
391	(12,29)	0	144
390	(12,28)	0	226
389	(12,27)	0	230
388	(12,26)	0	223
387	(12,25)	0	191
386	(12,24)	0	192
385	(12,23)	0	100000000
384	(12,22)	0	123
383	(12,21)	0	162
382	(12,20)	0	125
381	(12,19)	0	162
380	(12,18)	0	237
379	(12,17)	0	255
378	(12,16)	0	216
377	(12,15)	0	269
376	(12,14)	0	286
375	(12,13)	0	230
374	(12,12)	0	204
373	(12,11)	0	149
372	(12,10)	1	61
371	(12,9)	0	121
370	(12,8)	0	176
369	(12,7)	0	183
368	(12,6)	0	232
367	(12,5)	0	203
366	(12,4)	0	150
365	(12,3)	0	113
364	(12,2)	0	121
363	(12,1)	0	141
362	(11,33)	0	175
361	(11,32)	0	163
360	(11,31)	0	144
359	(11,30)	0	96
358	(11,29)	0	79
357	(11,28)	0	84
356	(11,27)	0	105
355	(11,26)	0	109
354	(11,25)	0	102
353	(11,24)	0	70
352	(11,23)	0	71
351	(11,22)	0	61
350	(11,21)	0	100000000
349	(11,20)	0	41
348	(11,19)	0	88
347	(11,18)	0	68
346	(11,17)	0	142
345	(11,16)	0	155
344	(11,15)	0	108
343	(11,14)	0	148
342	(11,13)	0	165
341	(11,12)	0	109
340	(11,11)	0	83
339	(11,10)	0	108
338	(11,9)	1	20
337	(11,8)	0	168
336	(11,7)	0	135
335	(11,6)	0	142
334	(11,5)	0	191
333	(11,4)	0	162
332	(11,3)	0	109
331	(11,2)	0	72
330	(11,1)	0	80
329	(10,33)	0	100
328	(10,32)	0	140
327	(10,31)	0	165
326	(10,30)	0	146
325	(10,29)	0	136
324	(10,28)	0	126
323	(10,27)	0	131
322	(10,26)	0	64
321	(10,25)	0	68
320	(10,24)	0	61
319	(10,23)	0	29
318	(10,22)	0	30
317	(10,21)	0	108
316	(10,20)	0	47
315	(10,19)	0	100000000
314	(10,18)	0	75
313	(10,17)	0	27
312	(10,16)	0	101
311	(10,15)	0	114
310	(10,14)	0	67
309	(10,13)	0	107
308	(10,12)	0	124
307	(10,11)	0	68
306	(10,10)	0	42
305	(10,9)	0	145
304	(10,8)	1	57
303	(10,7)	0	174
302	(10,6)	0	172
301	(10,5)	0	179
300	(10,4)	0	228
299	(10,3)	0	199
298	(10,2)	0	146
297	(10,1)	0	109
296	(9,33)	0	117
295	(9,32)	0	137
294	(9,31)	0	177
293	(9,30)	0	202
292	(9,29)	0	183
291	(9,28)	0	149
290	(9,27)	0	132
289	(9,26)	0	137
288	(9,25)	0	101
287	(9,24)	0	105
286	(9,23)	0	98
285	(9,22)	0	66
284	(9,21)	0	67
283	(9,20)	0	114
282	(9,19)	0	53
281	(9,18)	0	37
280	(9,17)	0	100000000
279	(9,16)	0	37
278	(9,15)	0	125
277	(9,14)	0	138
276	(9,13)	0	91
275	(9,12)	0	144
274	(9,11)	0	161
273	(9,10)	0	105
272	(9,9)	0	79
271	(9,8)	0	161
270	(9,7)	1	46
269	(9,6)	0	221
268	(9,5)	0	188
267	(9,4)	0	195
266	(9,3)	0	244
265	(9,2)	0	215
264	(9,1)	0	162
263	(8,33)	0	125
262	(8,32)	0	133
261	(8,31)	0	153
260	(8,30)	0	193
259	(8,29)	0	218
258	(8,28)	0	199
257	(8,27)	0	189
256	(8,26)	0	179
255	(8,25)	0	184
254	(8,24)	0	117
253	(8,23)	0	121
252	(8,22)	0	114
251	(8,21)	0	82
250	(8,20)	0	83
249	(8,19)	0	158
248	(8,18)	0	100
247	(8,17)	0	53
246	(8,16)	1	48
245	(8,15)	0	100000000
244	(8,14)	0	88
243	(8,13)	0	101
242	(8,12)	0	54
241	(8,11)	0	160
240	(8,10)	0	177
239	(8,9)	0	121
238	(8,8)	0	95
237	(8,7)	0	151
236	(8,6)	0	94
235	(8,5)	0	269
234	(8,4)	0	119
233	(8,3)	0	175
232	(8,2)	0	193
231	(8,1)	0	225
230	(7,33)	0	190
229	(7,32)	0	173
228	(7,31)	0	181
227	(7,30)	0	201
226	(7,29)	0	221
225	(7,28)	0	266
224	(7,27)	0	247
223	(7,26)	0	237
222	(7,25)	0	227
221	(7,24)	0	232
220	(7,23)	0	165
219	(7,22)	0	169
218	(7,21)	0	162
217	(7,20)	0	130
216	(7,19)	0	131
215	(7,18)	0	209
214	(7,17)	0	148
213	(7,16)	0	101
212	(7,15)	0	133
211	(7,14)	0	88
210	(7,13)	0	100000000
209	(7,12)	1	31
208	(7,11)	0	34
207	(7,10)	0	148
206	(7,9)	0	132
205	(7,8)	0	169
204	(7,7)	0	143
203	(7,6)	0	133
202	(7,5)	0	120
201	(7,4)	0	295
200	(7,3)	0	101
199	(7,2)	0	157
198	(7,1)	0	175
197	(6,33)	0	207
196	(6,32)	0	172
195	(6,31)	0	187
194	(6,30)	0	195
193	(6,29)	0	215
192	(6,28)	0	203
191	(6,27)	0	258
190	(6,26)	0	239
189	(6,25)	0	251
188	(6,24)	0	253
187	(6,23)	0	258
186	(6,22)	0	179
185	(6,21)	0	188
184	(6,20)	0	188
183	(6,19)	0	156
182	(6,18)	0	157
181	(6,17)	0	235
180	(6,16)	0	174
179	(6,15)	0	127
178	(6,14)	0	162
177	(6,13)	0	114
176	(6,12)	0	40
175	(6,11)	0	100000000
174	(6,10)	0	60
173	(6,9)	0	130
172	(6,8)	0	114
171	(6,7)	0	171
170	(6,6)	0	157
169	(6,5)	0	175
168	(6,4)	1	60
167	(6,3)	0	235
166	(6,2)	0	148
165	(6,1)	0	204
164	(5,33)	0	222
163	(5,32)	0	229
162	(5,31)	0	176
161	(5,30)	0	139
160	(5,29)	0	147
159	(5,28)	0	167
158	(5,27)	0	207
157	(5,26)	0	232
156	(5,25)	0	213
155	(5,24)	0	203
154	(5,23)	0	193
153	(5,22)	0	198
152	(5,21)	0	131
151	(5,20)	0	135
150	(5,19)	0	128
149	(5,18)	0	96
148	(5,17)	0	97
147	(5,16)	0	175
146	(5,15)	0	114
145	(5,14)	0	67
144	(5,13)	0	102
143	(5,12)	0	54
142	(5,11)	1	34
141	(5,10)	0	47
140	(5,9)	0	100000000
139	(5,8)	0	174
138	(5,7)	0	161
137	(5,6)	0	135
136	(5,5)	0	109
135	(5,4)	0	46
134	(5,3)	0	89
133	(5,2)	0	189
132	(5,1)	0	73
131	(4,33)	0	86
130	(4,32)	0	166
129	(4,31)	0	147
128	(4,30)	0	94
127	(4,29)	0	57
126	(4,28)	0	65
125	(4,27)	0	85
124	(4,26)	0	125
123	(4,25)	0	150
122	(4,24)	0	131
121	(4,23)	0	121
120	(4,22)	0	170
119	(4,21)	0	130
118	(4,20)	0	49
117	(4,19)	0	58
116	(4,18)	0	65
115	(4,17)	0	40
114	(4,16)	0	65
113	(4,15)	0	152
112	(4,14)	0	116
111	(4,13)	0	69
110	(4,12)	0	144
109	(4,11)	0	96
108	(4,10)	0	131
107	(4,9)	0	144
106	(4,8)	0	97
105	(4,7)	0	100000000
104	(4,6)	0	62
103	(4,5)	0	41
102	(4,4)	0	27
101	(4,3)	1	62
100	(4,2)	0	105
99	(4,1)	0	205
98	(3,33)	0	71
97	(3,32)	0	102
96	(3,31)	0	164
95	(3,30)	0	163
94	(3,29)	0	110
93	(3,28)	0	73
92	(3,27)	0	81
91	(3,26)	0	101
90	(3,25)	0	141
89	(3,24)	0	166
88	(3,23)	0	147
87	(3,22)	0	137
86	(3,21)	0	186
85	(3,20)	0	146
84	(3,19)	0	65
83	(3,18)	0	74
82	(3,17)	0	81
81	(3,16)	0	56
80	(3,15)	0	81
79	(3,14)	0	168
78	(3,13)	0	132
77	(3,12)	0	85
76	(3,11)	0	155
75	(3,10)	0	107
74	(3,9)	0	84
73	(3,8)	0	100
72	(3,7)	0	53
71	(3,6)	0	16
70	(3,5)	0	100000000
69	(3,4)	0	57
68	(3,3)	0	43
67	(3,2)	1	40
66	(3,1)	0	128
65	(2,33)	0	189
64	(2,32)	0	67
63	(2,31)	0	80
62	(2,30)	0	160
61	(2,29)	0	147
60	(2,28)	0	94
59	(2,27)	0	57
58	(2,26)	0	65
57	(2,25)	0	85
56	(2,24)	0	125
55	(2,23)	0	150
54	(2,22)	0	131
53	(2,21)	0	121
52	(2,20)	0	176
51	(2,19)	0	130
50	(2,18)	0	88
49	(2,17)	0	97
48	(2,16)	0	104
47	(2,15)	0	79
46	(2,14)	0	104
45	(2,13)	0	190
44	(2,12)	0	155
43	(2,11)	0	108
42	(2,10)	0	183
41	(2,9)	0	135
40	(2,8)	0	140
39	(2,7)	0	156
38	(2,6)	0	109
37	(2,5)	0	39
36	(2,4)	0	56
35	(2,3)	0	100000000
34	(2,2)	0	66
33	(2,1)	1	66
32	(1,33)	1	62
31	(1,32)	0	162
30	(1,31)	0	93
29	(1,30)	0	100
28	(1,29)	0	149
27	(1,28)	0	120
26	(1,27)	0	67
25	(1,26)	0	30
24	(1,25)	0	38
23	(1,24)	0	58
22	(1,23)	0	98
21	(1,22)	0	123
20	(1,21)	0	104
19	(1,20)	0	94
18	(1,19)	0	143
17	(1,18)	0	103
16	(1,17)	0	22
15	(1,16)	0	31
14	(1,15)	0	38
13	(1,14)	0	13
12	(1,13)	0	38
11	(1,12)	0	125
10	(1,11)	0	89
9	(1,10)	0	42
8	(1,9)	0	117
7	(1,8)	0	69
6	(1,7)	0	134
5	(1,6)	0	147
4	(1,5)	0	100
3	(1,4)	0	65
2	(1,3)	0	82
1	(1,2)	0	26
0	(1,1)	0	100000000
==============================
